File Name,File URL,File Type,Date Created
Strategic Macro-Cycle Assessment_ Navigating Institutional Dissolution and the Transition to Polycentric Governance - Google Docs (2).pdf,https://drive.google.com/file/d/1wlepXW8zRd6Hh-V_hrEGwAzeKJqzQDJP/view?usp=drivesdk,application/pdf,5/18/2026 7:03:26
The Strauss–Howe Framework (Condensed) - Google Docs.pdf,https://drive.google.com/file/d/1tTy0JwHeWPzy_fuhLJ4C6IXER1ZDcjtp/view?usp=drivesdk,application/pdf,5/18/2026 6:54:28
SYSTEMIC RISK ASSESSMENT_ STRUCTURAL FAILURES WITHIN THE WASHINGTON STATE EXECUTIVE-LEVEL THREAT APPARATUS - Google Docs.pdf,https://drive.google.com/file/d/1mDHtGzG2-CQ8pUWxLLNqkP_LVrZBFXdI/view?usp=drivesdk,application/pdf,5/5/2026 15:49:10
SYSTEM PRIMER_ POST-INSURRECTION JUDICIAL FIELD - Google Docs.pdf,https://drive.google.com/file/d/1-U22eQlQ5yM8hYbJZQ7jw2t-p-Ck019Q/view?usp=drivesdk,application/pdf,5/6/2026 19:52:44
The Sovereign Genetic and Financial Estate of Shane Lozenich - Google Docs (1).pdf,https://drive.google.com/file/d/15RQ6UfumL7n0EWzY97DoVWhtWQfHLS-1/view?usp=drivesdk,application/pdf,5/18/2026 6:54:26
Sovereign Identity Analysis Report_ The Unified Calibration of Jonathan Shane Concepts - Google Docs (1).pdf,https://drive.google.com/file/d/1zEBynrGfZm7OYPxgMRiOyG_1RpfzJ2gI/view?usp=drivesdk,application/pdf,5/18/2026 6:54:25
The American Semicentennial Covenant_ A Strategic Integration Framework for National Nation-Building - Google Docs.pdf,https://drive.google.com/file/d/1h0qIGNDkmKg6cKNMycHXeI-0Bf_-9XAN/view?usp=drivesdk,application/pdf,5/18/2026 7:03:04
The Evolution of the Domicile Rule in American Succession Law_ A Jurisprudential Analysis - Google Docs.pdf,https://drive.google.com/file/d/1GYCkO4BtJy3dryv3dcBDerprcf1ghogy/view?usp=drivesdk,application/pdf,5/18/2026 7:03:04
Restrictive Covenants and Eminent Domain_ The Compensation Debate - Google Docs.pdf,https://drive.google.com/file/d/1M2RLxdG28y4OSA8QHEq3DGl33LtO41ky/view?usp=drivesdk,application/pdf,5/18/2026 7:03:04
Strategic Assessment Report_ The Great Unraveling and the Transition to Private Governance - Google Docs.pdf,https://drive.google.com/file/d/1k1sI-8IgMjkb-xqyy0PegIVgDCXID-tZ/view?usp=drivesdk,application/pdf,5/18/2026 7:03:16
Socio-Economic Impact Assessment_ Temporal Alignment of Pretrial Detention and Law Enforcement Labor Bargaining in King County - Google Docs (2).pdf,https://drive.google.com/file/d/1BNuA_ZD7rss0ZpS7diq5zUJHYl00viDO/view?usp=drivesdk,application/pdf,5/18/2026 7:03:30
Socio-Economic Impact Assessment_ Temporal Alignment of Pretrial Detention and Law Enforcement Labor Bargaining in King County - Google Docs.pdf,https://drive.google.com/file/d/1wy0CKYem4-cqxgAMqlmTIxU-spLrhMMw/view?usp=drivesdk,application/pdf,4/25/2026 9:53:59
Systemic Vulnerability Audit_ The _Competency Bypass_ and Institutional Erosion of Due Process in King County - Google Docs.pdf,https://drive.google.com/file/d/1CB_829liUCAsWs25f8BzWaaQwJNrco5l/view?usp=drivesdk,application/pdf,5/18/2026 7:03:16
Systemic Vulnerability Audit_ The _Competency Bypass_ and Institutional Erosion of Due Process in King County - Google Docs.pdf,https://drive.google.com/file/d/1XD3-C-ugYBQ8mhSWLAhanhB3aPSESIyq/view?usp=drivesdk,application/pdf,4/25/2026 9:53:59
The $100 Trillion Inheritance _ Neuberger.pdf,https://drive.google.com/file/d/1Q8b__MDRezk-8JvKkaYD5i9zn06l5LTg/view?usp=drivesdk,application/pdf,5/18/2026 7:03:22
Premeditated Crisis — Detailed Analysis and Summary - Google Docs.pdf,https://drive.google.com/file/d/1CI1a2z9rIcR0LlC622I_wsEtPLYyH09l/view?usp=drivesdk,application/pdf,4/24/2026 0:41:42
threat matrix for subject profile.pdf,https://drive.google.com/file/d/10NIwY9NElN7v-3CNjWyHMWURx1ggzs_2/view?usp=drivesdk,application/pdf,5/18/2026 7:10:19
The economy and Shane - Google Docs3.pdf,https://drive.google.com/file/d/1W4ODoKhy63SRjM32pNH9Q0ejBAb8PtoX/view?usp=drivesdk,application/pdf,5/18/2026 7:10:28
The Living Ledger_ A New Introduction to Personal and National Economic Symmetry - Google Docs1.pdf,https://drive.google.com/file/d/1pZs8YF-Di8UJkKE1lqce6qlulV9b6IRG/view?usp=drivesdk,application/pdf,5/18/2026 7:10:20
The crisis and the 4th turning - Google Docs.pdf,https://drive.google.com/file/d/1QZqeKvFbgLmDJAn3HvBQ7ffA-IpU31Ep/view?usp=drivesdk,application/pdf,5/18/2026 7:10:26
terrorism theory - Google Docs.pdf,https://drive.google.com/file/d/1NiHWmssl_ucizkL4Sq9nXUutJPufY1mi/view?usp=drivesdk,application/pdf,5/18/2026 7:10:27
terrorism information for site - Google Docs.pdf,https://drive.google.com/file/d/1Haf7-budaVcnai6uPMDEuu8p0ApLA345/view?usp=drivesdk,application/pdf,5/18/2026 7:10:27
Terrorism Executive Summary- Google Docs.pdf,https://drive.google.com/file/d/1YiOOuJVtEBBMzleOUxKU4308ZCQt3hU8/view?usp=drivesdk,application/pdf,5/18/2026 7:10:26
The Forensic Case Blueprint - Google Docs.pdf,https://drive.google.com/file/d/1oOJ7m7UITmsaR-cRYQJ9tyXL3NtuSi8l/view?usp=drivesdk,application/pdf,4/17/2026 13:15:15
Strategic Governance Roadmap_ Securing Global Gateways through Trust Frameworks - Google Docs1.pdf,https://drive.google.com/file/d/19UHOu-s46StkRy8m1SxefXkX_7RxQhYk/view?usp=drivesdk,application/pdf,5/18/2026 7:10:32
The _Extraordinary Measures_ and Intragovernmental Debt - Google Docs1.pdf,https://drive.google.com/file/d/1DewgqctG06cvuyHLxRjTVF_hiFj8j0UU/view?usp=drivesdk,application/pdf,5/18/2026 7:10:33
Student Guide_ Federal Statutes on Material Support and Electronic Privacy - Google Docs.pdf,https://drive.google.com/file/d/1b-SefTMzqjqt2ziY9xvySVOTkMO6RRhl/view?usp=drivesdk,application/pdf,4/9/2026 11:17:20
Student Guide_ Federal Statutes on Material Support and Electronic Privacy - Google Docs.pdf,https://drive.google.com/file/d/1zCyp4uA37XXBH9gstKGKTi7KwZtMQFTj/view?usp=drivesdk,application/pdf,5/18/2026 7:10:33
Case Study Analysis_ Navigating Competency to Stand Trial in Washington State - Google Docs.pdf,https://drive.google.com/file/d/1uoCJG6kn8KzAciLwkwINm576p8FUtjnp/view?usp=drivesdk,application/pdf,4/9/2026 11:15:36
Structural Reform Strategy_ Rectifying Due Process Failures at the Nexus of Law and Forensic Mental Health - Google Docs.pdf,https://drive.google.com/file/d/19k8XUG0UhaPp42Dr_FDh2WWQYHjfsegp/view?usp=drivesdk,application/pdf,5/18/2026 7:10:33
Structural Reform Strategy_ Rectifying Due Process Failures at the Nexus of Law and Forensic Mental Health - Google Docs.pdf,https://drive.google.com/file/d/1r7dG812Xtr6MEPBFNg96YQ6WH0mUi0lG/view?usp=drivesdk,application/pdf,4/9/2026 11:15:02
The _Extraordinary Measures_ and Intragovernmental Debt - Google Docs.pdf,https://drive.google.com/file/d/1POKQFyTGIyMSMsFggxrlVpGqL4HKCLbx/view?usp=drivesdk,application/pdf,4/9/2026 11:15:02
The Invisible Perimeter_ A Student’s Guide to the Fourth Amendment and High-Tech Surveillance - Google Docs.pdf,https://drive.google.com/file/d/15h1wF7gItDoBKK96-L2Hv-0D9SKfke5s/view?usp=drivesdk,application/pdf,4/9/2026 11:15:02
The Legal-Medical Labyrinth_ A Narrative of Procedural Collapse - Google Docs.pdf,https://drive.google.com/file/d/1J2M40rMq5HPetIZqYAnMo8te4knWYCa3/view?usp=drivesdk,application/pdf,4/9/2026 11:15:02
A Case Study of Systemic Ambiguity and Individual Rights - Google Docs.pdf,https://drive.google.com/file/d/1bduNwvEXaxJng9H02FOeojLISV89fjj0/view?usp=drivesdk,application/pdf,4/4/2026 6:35:31
Strauss–Howe generational theory - Wikipedia.pdf,https://drive.google.com/file/d/1y5ZDZVkJdFk3s4-pSTUkAWQ-9SjfKgpS/view?usp=drivesdk,application/pdf,5/18/2026 7:15:10
The Seattle-Bremerton Majorat_ A Tale of Two Coasts - Google Docs.pdf,https://drive.google.com/file/d/1AIqg7ZN-UJ9Iw5A3Nx_xXP6z9TGZGqBQ/view?usp=drivesdk,application/pdf,5/18/2026 7:10:48
The Seattle-Bremerton Majorat_ A Tale of Two Coasts - Google Docs.pdf,https://drive.google.com/file/d/1EKsmuXB-VSvzI1mB78S0wnTxgQwlvI7c/view?usp=drivesdk,application/pdf,4/2/2026 20:41:50
The Digital Frontier of Freedom_ A Learner’s Guide to Constitutional Rights and Advanced Surveillance - Google Docs.pdf,https://drive.google.com/file/d/1EFNRiz_MzkWeJoKyCR_Ij9eurFF2iTu0/view?usp=drivesdk,application/pdf,4/2/2026 20:41:49
The Fourth Turning_ From Institutional Entropy to Sovereign Resolution - Google Docs.pdf,https://drive.google.com/file/d/1EuGvleQ3cFvONj0MRvdBhh29zGm5JH5Z/view?usp=drivesdk,application/pdf,4/2/2026 4:14:33
Jurisdictional Recalibration Strategy_ From Institutional Entropy to Sovereign Fiduciary Governance - Google Docs.pdf,https://drive.google.com/file/d/1wGNPX_bXq35XTHbK7lDQAwZQI2wrpMkE/view?usp=drivesdk,application/pdf,4/2/2026 4:14:33
Sovereign Identity and Jurisdictional Property Framework Analysis - Google Sheets.pdf,https://drive.google.com/file/d/1MzPus5RJkV_L6a9f1U9PlPWC71wFYOJG/view?usp=drivesdk,application/pdf,4/2/2026 4:14:32
Analysis of Case Narratives and Statements - Google Docs.pdf,https://drive.google.com/file/d/1rZifR7EEauwh_s6el90DVPHUcRmZgy1G/view?usp=drivesdk,application/pdf,4/1/2026 3:35:17
The Individual vs - Google Docs.pdf,https://drive.google.com/file/d/1pD_ZSMuU31aKgjjqRkJavDxKCpDbphKE/view?usp=drivesdk,application/pdf,3/22/2026 4:05:17
Procedural Narrative_ The Lifecycle of a Competency Case — State v - Google Docs.pdf,https://drive.google.com/file/d/1kQHE8hehAJITL_SipfuWlVZb_KPmlVI2/view?usp=drivesdk,application/pdf,3/19/2026 17:29:49
SEATTLE-BREMERTON MAJORAT_ URBAN PROFILE REPORT AND THREAT ASSESSMENT - Google Docs.pdf,https://drive.google.com/file/d/12W80sL_Gh65l3CT1TiapAkqCyOG7x8xd/view?usp=drivesdk,application/pdf,10/27/2025 3:01:03
Detailed Report from Attachment (3).pdf,https://drive.google.com/file/d/1rR1DBZhmWR1Ujxx8xPvCGSfQrFNv9efH/view?usp=drivesdk,application/pdf,10/27/2025 3:01:55
Detailed Report from Attachment (2).pdf,https://drive.google.com/file/d/1HBvAxmHflbz8zOOxvOWq0qCu7te2_Ai_/view?usp=drivesdk,application/pdf,10/27/2025 3:01:55
Detailed Report from Attachment (1).pdf,https://drive.google.com/file/d/11G0rrZFSHnFzC2cgO97JKYhvwymGJoDY/view?usp=drivesdk,application/pdf,10/27/2025 3:01:55
Detailed Report from Attachment.pdf,https://drive.google.com/file/d/1ywFVa42JW5hBTw2TQo7KQA3g51HfueCz/view?usp=drivesdk,application/pdf,10/27/2025 3:01:55
"Analysis from All Case Summaries, statements and timeline - Google Docs.pdf",https://drive.google.com/file/d/1iIEZMWNyMZuvWEc374RkAFsdi3Eeji4Q/view?usp=drivesdk,application/pdf,10/26/2025 14:25:51
Due Process Failures and Systemic Abuse.pdf,https://drive.google.com/file/d/1M_WGQD3Nuikr0CebfxsgXs8DGeCOaZMS/view?usp=drivesdk,application/pdf,10/26/2025 14:25:51
The Seattle-Bremerton Majorat_ Unions & Public Policy Analysis - Google Docs.pdf,https://drive.google.com/file/d/1sSEyLYIaQDemL87ZpcO4294soxLQhtCj/view?usp=drivesdk,application/pdf,10/13/2025 14:34:30
Executive Summary and Synthesis2 - Google Docs.pdf,https://drive.google.com/file/d/16ahb4Rbr8_tyNeHLT1-m_5SYHs1xKxaw/view?usp=drivesdk,application/pdf,10/13/2025 14:34:30
Threat Assessment Report_ Technologically-Facilitated Harassment and Terrorism - Google Docs.pdf,https://drive.google.com/file/d/1rXtDL2o_WoQ7Yh6lnaQHCUICfl1JdME6/view?usp=drivesdk,application/pdf,10/13/2025 14:34:30
Threat Assessment w Subject Profile2 __ - Google Docs.pdf,https://drive.google.com/file/d/1PZTY-T3to8EX8YXyKjWLvfUrTK5yaXqx/view?usp=drivesdk,application/pdf,10/13/2025 14:34:31
How the Security Assessment Development - Google Docs.pdf,https://drive.google.com/file/d/1Dq0iw3vt9my8LTUfxR1dFZCrS50jEdyW/view?usp=drivesdk,application/pdf,10/13/2025 14:34:30
"Security Report_ Seattle-Bremerton Majorat - Threat Assessment, Compliance Review, and Strategic Planning - Google Docs.pdf",https://drive.google.com/file/d/1maVDmW1sABm5ReEDlgPPyJtava-8TE44/view?usp=drivesdk,application/pdf,10/10/2025 0:31:19
Seattle Bremerton Majorat Outline from Aidocmaker - Google Docs.pdf,https://drive.google.com/file/d/12OxHdFW1qvCeHWH85PYWcejwRV_ouvnL/view?usp=drivesdk,application/pdf,10/10/2025 0:29:44
"Summary of Attached Documents_ V2K Technology, Majorat Governance, Labor Relations, and Security Implications - Google Docs.pdf",https://drive.google.com/file/d/1gbe8Xc6h_jp4xGmgdRG3AJygWPM8_fsJ/view?usp=drivesdk,application/pdf,10/10/2025 0:19:59
Regional Threat Assessment on Trends in Terrorism - Google Docs.pdf,https://drive.google.com/file/d/1QOjh7cuimNU95FKeqI77LbhtbBbIEFVb/view?usp=drivesdk,application/pdf,10/10/2025 0:19:59
"Summary of Documents_ Analysis of Seattle-Bremerton Majorat, V2K Technology, and Proposed Swedish Armed Forces Partnership - Google Docs.pdf",https://drive.google.com/file/d/1TKCh5VyjSUVWofMGxPuySpB5NrabUa9h/view?usp=drivesdk,application/pdf,10/10/2025 0:12:18
Regional Threat Assessment _ Security Situation Report - Google Docs.pdf,https://drive.google.com/file/d/1UBRdLlGYG7duBt9umT8FNVI1qErc9Py7/view?usp=drivesdk,application/pdf,10/10/2025 0:12:18
Security Report_ Seattle-Bremerton Majorat Operations and Strategic Implications - Google Docs.pdf,https://drive.google.com/file/d/1XTYnugBIMjrTpqSKviif2xQju7H7_nWo/view?usp=drivesdk,application/pdf,10/10/2025 0:12:18
SECURITY BRIEFING AND LEGAL FRAMEWORK ANALYSIS - Google Docs.pdf,https://drive.google.com/file/d/1oHJMto6bz5OUxiXw79N2E4uhZy29dYTy/view?usp=drivesdk,application/pdf,10/10/2025 0:12:18
MAJORAT TENANCY IN COMMON AGREEMENT (TCA) FRAMEWORK REPORT - Google Docs.pdf,https://drive.google.com/file/d/1phAIQr3Aa2U2Ui4tSkPF4X2h4JymPSz3/view?usp=drivesdk,application/pdf,10/10/2025 0:12:18
Analysis of Evidence related to HOL 4Culture Sound Transit and Majorat - Google Docs.pdf,https://drive.google.com/file/d/15a6EUJH93708OEY9ldCyAcmbYq7u-NvK/view?usp=drivesdk,application/pdf,10/10/2025 0:12:18
Swedish Armed Forces Briefing (5).pdf,https://drive.google.com/file/d/1ONb_0mnHmm-4lZu0WINuCQeQnxNzlsK9/view?usp=drivesdk,application/pdf,10/9/2025 21:43:07
Swedish Armed Forces Briefing (4).pdf,https://drive.google.com/file/d/1MO7uKGBAdPe3TiKW71XmThedroezMzcc/view?usp=drivesdk,application/pdf,10/9/2025 21:43:07
Swedish Armed Forces Briefing (3).pdf,https://drive.google.com/file/d/1Aem_5ild2O41mstPvrRs6XxT7uOvK_Im/view?usp=drivesdk,application/pdf,10/9/2025 21:43:07
Swedish Armed Forces Briefing (2).pdf,https://drive.google.com/file/d/1XIu3MW5h5fTUcaosBkbQ3V2lZ-FuF03J/view?usp=drivesdk,application/pdf,10/9/2025 21:43:07
Swedish Armed Forces Briefing (1).pdf,https://drive.google.com/file/d/1zfKSjmrKx0Zt79Gszcsq61PKPkkhaIzD/view?usp=drivesdk,application/pdf,10/9/2025 21:43:07
Swedish Armed Forces Briefing.pdf,https://drive.google.com/file/d/1i4rWd5OgeNJx_tS-fLlypXXcnujkxXpk/view?usp=drivesdk,application/pdf,10/9/2025 21:43:07
Analysis from Security Brief - Google Docs (1).pdf,https://drive.google.com/file/d/1G4qXSnzPSd045G0_yVC64v1su4IcLzki/view?usp=drivesdk,application/pdf,10/9/2025 21:46:56
Seattle-Bremerton Majorat Analysis Updated (1) (2).pdf,https://drive.google.com/file/d/16qkuiPiS9LZa7vjLOhhi-_APjlAKArRB/view?usp=drivesdk,application/pdf,10/9/2025 21:46:53
5 Majorat Analysys from 492pgs - Google Docs.pdf,https://drive.google.com/file/d/1tmjqW6Ml7Y3LTLz953WM4secA4OO8ct-/view?usp=drivesdk,application/pdf,10/9/2025 21:46:53
Role of the Secretary of State in UK and 4Culture in Seattle- Google Docs (1).pdf,https://drive.google.com/file/d/1hyPU4gaSgeqHMKgrjzpFsUfpXwyFs3K5/view?usp=drivesdk,application/pdf,10/9/2025 21:48:53
Confidential Briefing_ Project Cascadian Majorat - Google Docs.pdf,https://drive.google.com/file/d/14I2O-tNMdyeQhFsD96TRvqD1XHqHiMtT/view?usp=drivesdk,application/pdf,10/5/2025 2:52:50
Majorat Analysys from 492pgs - Google Docs.pdf,https://drive.google.com/file/d/10484jtxTvRVKFf6ks-_l0uvGve4edKZj/view?usp=drivesdk,application/pdf,10/5/2025 2:52:50
Analysis from Compliation of Cases from 2021-2025 - Google Docs.pdf,https://drive.google.com/file/d/1GDmFyHcVpm8PZvjhi6YBkQoFe0qHqsii/view?usp=drivesdk,application/pdf,10/1/2025 2:22:30
Case Analysis filed 9272025.pdf,https://drive.google.com/file/d/1MnAhOtpYmbzftm3O42Jky9FhoLKqUb4b/view?usp=drivesdk,application/pdf,9/28/2025 1:17:25
Memorandum effect of the defendant's ancestral relationship ... - Google Docs.pdf,https://drive.google.com/file/d/1Yl6P6tkMjdPHLTi8phHooXKFGpSdS4jF/view?usp=drivesdk,application/pdf,9/22/2025 6:50:55
Legal options and analysis of case #211043472 - Google Docs.pdf,https://drive.google.com/file/d/1cmWN1Ju_SfAFUIDCjgM642n1KefFm36y/view?usp=drivesdk,application/pdf,9/22/2025 5:12:56
"Legal Options for Alleged “Voice‑to‑Skull” (V2K) Harassment, Unauthorized Electronic Surveillance, and Related Privacy Violations - Google Docs.pdf",https://drive.google.com/file/d/17KV4rzfH31GFYlPJ8WVIPLnIV_k8vv8E/view?usp=drivesdk,application/pdf,9/22/2025 0:03:26
Journal Entry Alleged Heir to Majorat.pdf,https://drive.google.com/file/d/1RcOcR4h24gZaIIBV8EIvG9R6ooXbecXa/view?usp=drivesdk,application/pdf,9/20/2025 10:49:55
Unlawful Detainer Analysis.pdf,https://drive.google.com/file/d/1N5-ryynawsR7jMgGaBNYzhYqoyNJc84N/view?usp=drivesdk,application/pdf,9/20/2025 8:25:12
"Shane J. Lozenich – alleged heir to a majorat; claims of directed‑energy harassment, assault, and law‑enforcement refusal to act. ",https://drive.google.com/file/d/12xzdQ-NU7Bz81YxO7tRwYK6xQDOvoOo5/view?usp=drivesdk,application/pdf,9/20/2025 8:27:07
SCIDpda analysis - Google Docs.pdf,https://drive.google.com/file/d/1GrOdot-__z0HED5rA461t-OcmgUOs_W7/view?usp=drivesdk,application/pdf,9/20/2025 3:39:17
"alleged heir to a majorat; claims of directed‑energy harassment, assault, and law‑enforcement refusal to act. - Google Docs.pdf",https://drive.google.com/file/d/1EDGEHnb4xShNfwC410HxfS4Sh3ZElnRq/view?usp=drivesdk,application/pdf,9/20/2025 3:27:38
Invisible Attacks_ Personal Narratives and the Role of Technology in Modern Terror - Google Docs.pdf,https://drive.google.com/file/d/12q50wHDvRfN30ADbsI4ErzkNN-jhQ5PM/view?usp=drivesdk,application/pdf,9/19/2025 20:45:05
Technologically‑Facilitated Terrorism Journal 9182025- Google Docs.pdf,https://drive.google.com/file/d/1zVsmuKuK0XtkYGqV13x-JA3kAqvxIIGd/view?usp=drivesdk,application/pdf,9/19/2025 11:28:22
Overall Content Summary from Emails Sent by Shane Lozenich - Google Docs.pdf,https://drive.google.com/file/d/1-gU1SbBMC_CPKyMJbvH_OwFXBDVTB46b/view?usp=drivesdk,application/pdf,9/19/2025 10:58:31
Restoring the Legacy_ A Legal Analysis 9182025- Google Docs.pdf,https://drive.google.com/file/d/1ptGY4HPw8TNolCzf0T-H-6ydqIYwGFD5/view?usp=drivesdk,application/pdf,9/18/2025 19:35:39
Acts of Terrorism Related Cases - Google Docs.pdf,https://drive.google.com/file/d/1Z_2QqTU6RKXxfUNri2DVbDCPlXONQ0Tw/view?usp=drivesdk,application/pdf,9/18/2025 10:50:38
Timeline of Events 2020-2025 - Google Docs.pdf,https://drive.google.com/file/d/1Hh8zZnteghPEZL9vtXUpfpbopiPZdJxg/view?usp=drivesdk,application/pdf,9/17/2025 23:08:14
Legal Analysis.pdf,https://drive.google.com/file/d/1VKafiE6nUMkEE48CTwcTj4wjYcmtZvcZ/view?usp=drivesdk,application/pdf,9/17/2025 10:17:44
Analysis of Case Summaries - Google Docs.pdf,https://drive.google.com/file/d/1jkBUpRK7KJ_F4m9ywae5TuLHCnrrnOgJ/view?usp=drivesdk,application/pdf,9/17/2025 9:30:48
Voice-to-Skull Torture_ An Analysis - Google Docs.pdf,https://drive.google.com/file/d/1yJsY8J39PxrD9EfjzEbtqpigll8cYg0T/view?usp=drivesdk,application/pdf,9/16/2025 21:23:20
Journal Harborview Hospital - Google Docs.pdf,https://drive.google.com/file/d/1C5mSh6Q5QqxMFCJppl85pDdbodxpGvc1/view?usp=drivesdk,application/pdf,9/16/2025 14:08:40
Involuntary Hospitalization-Case Analysis - Google Docs.pdf,https://drive.google.com/file/d/1Y6lQ1dbq4K8Wo6hZiTxdff91XOXqlljA/view?usp=drivesdk,application/pdf,9/16/2025 3:18:11
Journal Case No. 22-1-04342-2 - Google Docs.pdf,https://drive.google.com/file/d/1liZ7zWacignJhvk6SaZ6H03Iz5g2mTOm/view?usp=drivesdk,application/pdf,9/16/2025 0:40:37
Journal Case No 658959 - Google Docs.pdf,https://drive.google.com/file/d/1ootd0kPuYGlzngc6wHNq3mhjoDDQaXx7/view?usp=drivesdk,application/pdf,9/16/2025 0:40:37
Journal Case No 658931 - Google Docs.pdf,https://drive.google.com/file/d/1HKBUcE-_JO0eVS7OGBHf_rmzsx-zAEbg/view?usp=drivesdk,application/pdf,9/16/2025 0:40:37
Superior Court red flags - Google Docs.pdf,https://drive.google.com/file/d/1T0PPGyPdCI-2vK6xvLsYWJFQauwfNgJO/view?usp=drivesdk,application/pdf,9/15/2025 12:19:44
All case summaries and statements.pdf,https://drive.google.com/file/d/16I7g5DbKoW45y3_H89HSJBQyNF0rV-Wk/view?usp=drivesdk,application/pdf,9/15/2025 6:23:44
Case Summary_ Competency Proceedings and Unlawful Detention - Google Docs.pdf,https://drive.google.com/file/d/1QZPlWlfoK_M5Ko_qfJVT6HaEXWwaA5XV/view?usp=drivesdk,application/pdf,9/15/2025 9:20:28
AI Analysis of cases - Google Docs.pdf,https://drive.google.com/file/d/1elaAcUGMz5YwO3NMceC-qRjejGpvGUS5/view?usp=drivesdk,application/pdf,9/15/2025 7:28:38
Overview statement - Google Docs.pdf,https://drive.google.com/file/d/1zzGAcVocNT1fW-sDJxgLOw972M4S7-Lc/view?usp=drivesdk,application/pdf,9/15/2025 6:14:40
Statement about child abuse - Google Docs.pdf,https://drive.google.com/file/d/1r14_aF6ZJsB353MPIuP3h5GSl6-tzl1Q/view?usp=drivesdk,application/pdf,9/15/2025 6:11:34
Statement on voice to skull - Google Docs.pdf,https://drive.google.com/file/d/1lx0wHl-mzO9HN3SHybjeLdPWdR_NxpX1/view?usp=drivesdk,application/pdf,9/15/2025 6:00:14
Statement on terrorism - Google Docs.pdf,https://drive.google.com/file/d/1KcGOshEzfPcYcnkFdC92l-2LdMt70oJM/view?usp=drivesdk,application/pdf,9/15/2025 6:05:42
Statement about missing neighbors - Google Docs.pdf,https://drive.google.com/file/d/1ZAE7aSabn2mPxAieR8lV_lEEzp6KHc3E/view?usp=drivesdk,application/pdf,9/15/2025 6:02:32
DSHS opinion 2022 - Google Docs.pdf,https://drive.google.com/file/d/13iYlfFllo-GUGUeDcvl-V8Oz7LoQEChr/view?usp=drivesdk,application/pdf,9/15/2025 5:56:32
Impact from arrest 2022-2023- Google Docs.pdf,https://drive.google.com/file/d/1YKvtym62zcITR7v3PNQ1toMjbH-Shidn/view?usp=drivesdk,application/pdf,9/15/2025 5:51:30
Impact from arrest 2021-2022 - Google Docs.pdf,https://drive.google.com/file/d/1bzSd3UtsT_ExOEZM_aPYwJ_NfmBMuWRO/view?usp=drivesdk,application/pdf,9/15/2025 4:57:45
Western State Hospital 11_22 - Google Docs.pdf,https://drive.google.com/file/d/1gF2DJkfBc0w2NK3p2bppFHpox5GqpDAT/view?usp=drivesdk,application/pdf,9/15/2025 4:47:54
Case No. 22-1-04342-2sea - Google Docs.pdf,https://drive.google.com/file/d/1--_eElPjHZuiZHkp394ZBoaNnwHUC6ms/view?usp=drivesdk,application/pdf,9/15/2025 4:47:56
